ano,cnpj
2023,9423645000101
2023,9423813000169
2023,9423818000191
2023,9423921000131
2023,9423961000183
2023,9424012000118
2023,9424101000164
2023,9424317000120
2023,9424328000100
2023,9424362000184
2023,9424422000169
2023,9424641000148
2023,9424716000190
2023,9424764000189
2023,9424833000154
2023,9424988000190
2023,9425057000107
2023,9425092000126
2023,9425423000128
2023,9425427000106
2023,9425611000156
2023,9425818000120
2023,9425868000108
2023,9425995000107
2023,9426004000100
2023,9426032000128
2023,9426072000170
2023,9426179000118
2023,9426314000125
2023,9426513000133
2023,9426613000160
2023,9426633000130
2023,9426760000130
2023,9427183000109
2023,9427195000125
2023,9427265000145
2023,9427335000165
2023,9427502000178
2023,9427682000198
2023,9427823000172
2023,9427958000138
2023,9428021000268
2023,9428115000156
2023,9428216000127
2023,9428259000102
2023,9428279000183
2023,9428333000190
2023,9428355000150
2023,9428363000105
2023,9428424000126
2023,9428526000141
2023,9428630000136
2023,9428830000199
2023,9428948000117
2023,9428971000101
2023,9429076000101
2023,9429155000112
2023,9429171000105
2023,9429269000162
2023,9429293000100
2023,9429354000120
2023,9429540000160
2023,9430049000159
2023,9430324000134
2023,9430529000110
2023,9430621000180
2023,9430889000111
2023,9431021000136
2023,9431201000118
2023,9431223000188
2023,9431281000101
2023,9431693000222
2023,9431920000139
2023,9432118000163
2023,9432233000138
2023,9432278000102
2023,9432371000117
2023,9432562000189
2023,9432646000112
2023,9432662000105
2023,9432753000140
2023,9432779000199
2023,9433005000182
2023,9433019000104
2023,9433059000148
2023,9433094000167
2023,9433258000156
2023,9433294000110
2023,9433301000183
2023,9433416000178
2023,9433795000104
2023,9434024000123
2023,9434219000173
2023,9434298000112
2023,9434538000189
2023,9434541000100
2023,9434612000167
2023,9434617000190
2023,9434830000100
2023,9434921000137
2023,9435342000109
2023,9435461000161
2023,9435661000114
2023,9435719000120
2023,9435954000100
2023,9436057000102
2023,9436149000192
2023,9436184000101
2023,9436499000159
2023,9436527000138
2023,9436621000197
2023,9436686000132
2023,9436688000121
2023,9436733000148
2023,9436824000183
2023,9437097000179
2023,9437257000180
2023,9437263000137
2023,9437268000160
2023,9437269000104
2023,9437293000143
2023,9437317000164
2023,9437341000101
2023,9437400000133
2023,9437431000194
2023,9437563000116
2023,9437629000178
2023,9437632000191
2023,9437709000123
2023,9437713000191
2023,9437796000119
2023,9437886000100
2023,9437931000126
2023,9438148000187
2023,9438180000162
2023,9438204000183
2023,9438314000145
2023,9438402000147
2023,9438452000124
2023,9438454000113
2023,9438567000119
2023,9438590000103
2023,9438671000103
2023,9438891000137
2023,9439128000120
2023,9439176000119
2023,9439276000145
2023,9439320000117
2023,9439356000109
2023,9439408000139
2023,9439523000103
2023,9439591000172
2023,9439677000103
2023,9439791000125
2023,9439792000170
2023,9439855000198
2023,9440068000166
2023,9440071000180
2023,9440125000107
2023,9440709000182
2023,9440984000104
2023,9441001000146
2023,9441190000157
2023,9441438000180
2023,9441460000120
2023,9441575000114
2023,9441727000189
2023,9441877000192
2023,9441888000172
2023,9441975000120
2023,9442013000195
2023,9442132000148
2023,9442331000156
2023,9442346000114
2023,9442461000199
2023,9442684000156
2023,9442817000194
2023,9442915000121
2023,9443210000129
2023,9443226000131
2023,9443585000199
2023,9443646000118
2023,9443741000111
2023,9443820000122
2023,9443937000106
2023,9444251000130
2023,9444398000120
2023,9444445000135
2023,9444865000111
2023,9445383000186
2023,9445502000109
2023,9445644000168
2023,9445713000133
2023,9445964000118
2023,9445996000113
2023,9446184000192
2023,9446267000181
2023,9446293000100
2023,9446484000171
2023,9446526000174
2023,9446565000171
2023,9446616000165
2023,9446825000109
2023,9446842000146
2023,9446968000110
2023,9447014000122
2023,9447037000137
2023,9447049000161
2023,9447105000168
2023,9447411000102
2023,9447602000166
2023,9447649000120
2023,9447721000119
2023,9447934000140
2023,9447960000179
2023,9448067000168
2023,9448132000155
2023,9448139000177
2023,9448326000150
2023,9448339000120
2023,9448344000132
2023,9448668000170
2023,9448687000105
2023,9448890000173
2023,9448896000140
2023,9449002000137
2023,9449166000164
2023,9449170000122
2023,9449181000102
2023,9449193000137
2023,9449298000196
2023,9449316000130
2023,9449577000150
2023,9449882000141
2023,9450022000128
2023,9450247000184
2023,9450300000147
2023,9450375000128
2023,9450528000137
2023,9450538000172
2023,9450717000100
2023,9450757000151
2023,9450799000192
2023,9450884000150
2023,9451214000159
2023,9451290000164
2023,9451327000154
2023,9451428000125
2023,9451533000164
2023,9451565000160
2023,9451661000108
2023,9451673000132
2023,9451699000180
2023,9451835000132
2023,9451853000114
2023,9451871000104
2023,9451921000145
2023,9451971000122
2023,9452078000111
2023,9452102000112
2023,9452213000129
2023,9452412000137
2023,9452538000101
2023,9452633000105
2023,9452649000118
2023,9452690000194
2023,9452711000171
2023,9452771000194
2023,9452900000144
2023,9453166000138
2023,9453426000175
2023,9453522000113
2023,9453583000180
2023,9453613000159
2023,9453623000194
2023,9453726000154
2023,9453920000130
2023,9454009000147
2023,9454014000150
2023,9454188000112
2023,9454325000119
2023,9454357000114
2023,9454373000107
2023,9454476000177
2023,9454483000179
2023,9454577000148
2023,9454954000149
2023,9455043000136
2023,9455222000173
2023,9455386000109
2023,9455725000149
2023,9455737000173
2023,9456055000185
2023,9456095000127
2023,9456149000154
2023,9456620000104
2023,9456657000132
2023,9456668000112
2023,9456723000174
2023,9456974000159
2023,9456977000192
2023,9457012000114
2023,9457097000130
2023,9457781000112
2023,9457788000134
2023,9457803000144
2023,9457986000106
2023,9458064000105
2023,9458123000145
2023,9458158000184
2023,9458279000126
2023,9458442000150
2023,9458485000136
2023,9458493000182
2023,9458531000105
2023,9458656000127
2023,9458697000113
2023,9458788000159
2023,9458826000173
2023,9458873000117
2023,9459012000153
2023,9459026000177
2023,9459292000108
2023,9459440000186
2023,9459550000148
2023,9459690000116
2023,9459721000139
2023,9459775000102
2023,9459901000110
2023,9460180000169
2023,9460325000121
2023,9460358000171
2023,9460388000188
2023,9460583000108
2023,9460645000262
2023,9460681000145
2023,9460719000180
2023,9460740000185
2023,9460743000119
2023,9460847000123
2023,9460889000164
2023,9461504000183
2023,9461567000130
2023,9461614000145
2023,9461639000149
2023,9461647000195
2023,9461774000194
2023,9461802000173
2023,9461825000188
2023,9461890000103
2023,9462140000156
2023,9462544000140
2023,9462702000161
2023,9462837000127
2023,9462883000126
2023,9462921000140
2023,9462958000179
2023,9463106000104
2023,9463150000106
2023,9463377000151
2023,9463607000182
2023,9463721000102
2023,9463887000129
2023,9463972000197
2023,9464032000112
2023,9464111000123
2023,9464218000171
2023,9464315000164
2023,9464416000135
2023,9464445000105
2023,9464565000102
2023,9464629000167
2023,9464718000103
2023,9464733000151
2023,9464773000101
2023,9464824000197
2023,9465084000103
2023,9465088000191
2023,9465102000157
2023,9465191000131
2023,9465368000108
2023,9465403000180
2023,9465433000197
2023,9465541000160
2023,9465590000100
2023,9465817000100
2023,9465834000147
2023,9465904000167
2023,9466885000193
2023,9466977000173
2023,9467014000194
2023,9467157000104
2023,9467212000158
2023,9467321000175
2023,9467429000168
2023,9467552000189
2023,9467555000112
2023,9467568000191
2023,9467634000123
2023,9467683000166
2023,9467816000102
2023,9467826000130
2023,9467972000165
2023,9468022000155
2023,9468210000183
2023,9468311000154
2023,9468367000109
2023,9468442000131
2023,9468662000165
2023,9468823000110
2023,9469062000111
2023,9469073000100
2023,9469273000154
2023,9469349000141
2023,9469384000160
2023,9469480000109
2023,9469593000104
2023,9469624000127
2023,9469667000102
2023,9469874000167
2023,9469942000198
2023,9470070000188
2023,9470092000148
2023,9470123000160
2023,9470143000131
2023,9470150000133
2023,9470230000199
2023,9470441000121
2023,9470641000184
2023,9470650000175
2023,9470739000131
2023,9470851000172
2023,9471024000101
2023,9471052000110
2023,9471199000100
2023,9471278000111
2023,9471362000135
2023,9471784000100
2023,9471847000129
2023,9471917000149
2023,9472040000100
2023,9472087000174
2023,9472134000180
2023,9472179000154
2023,9472186000156
2023,9472203000155
2023,9472364000149
2023,9472367000182
2023,9472700000153
2023,9472750000130
2023,9472761000110
2023,9472771000156
2023,9472839000105
2023,9472954000171
2023,9473053000102
2023,9473174000146
2023,9473205000169
2023,9473511000103
2023,9473513000194
2023,9473531000176
2023,9473770000126
2023,9473806000171
2023,9473855000104
2023,9473899000134
2023,9473933000170
2023,9473962000132
2023,9474003000131
2023,9474014000111
2023,9474192000142
2023,9474277000120
2023,9474398000172
2023,9474443000199
2023,9474517000197
2023,9474676000191
2023,9474755000100
2023,9474905000178
2023,9475059000100
2023,9475126000197
2023,9475334000196
2023,9475363000158
2023,9475374000138
2023,9475546000173
2023,9475710000142
2023,9475855000143
2023,9476187000179
2023,9476220000160
2023,9476234000184
2023,9476305000149
2023,9476485000169
2023,9476626000143
2023,9476647000169
2023,9476803000191
2023,9476986000145
2023,9477098000147
2023,9477168000167
2023,9477474000101
2023,9477485000183
2023,9477552000160
2023,9477652000196
2023,9477732000141
2023,9477743000121
2023,9477765000191
2023,9477771000149
2023,9477772000193
2023,9478074000102
2023,9478089000170
2023,9478109000103
2023,9478309000166
2023,9478441000178
2023,9478767000103
2023,9478907000135
2023,9478960000136
2023,9479076000116
2023,9479233000193
2023,9479333000110
2023,9479335000109
2023,9479492000114
2023,9479581000160
2023,9479630000165
2023,9479801000156
2023,9479859000108
2023,9479862000113
2023,9479966000128
2023,9480033000150
2023,9480048000119
2023,9480159000125
2023,9480223000178
2023,9480267000106
2023,9480552000119
2023,9480569000176
2023,9480636000152
2023,9480715000163
2023,9480877000100
2023,9481150000139
2023,9481163000108
2023,9481510000100
2023,9481584000139
2023,9481837000174
2023,9482010000185
2023,9482011000120
2023,9482023000154
2023,9482062000151
2023,9482129000158
2023,9482160000199
2023,9482202000191
2023,9482234000197
2023,9482237000120
2023,9482333000179
2023,9482374000165
2023,9482385000145
2023,9482433000103
2023,9482435000194
2023,9482443000130
2023,9482610000143
2023,9482737000162
2023,9483354000109
2023,9483390000172
2023,9483509000107
2023,9483713000128
2023,9483720000120
2023,9483773000140
2023,9483812000100
2023,9483818000187
2023,9484157000104
2023,9484369000191
2023,9484567000155
2023,9484780000167
2023,9484956000180
2023,9485006000170
2023,9485100000120
2023,9485163000186
2023,9485432000104
2023,9485696000168
2023,9485916000153
2023,9486003000151
2023,9486196000140
2023,9486351000129
2023,9486374000133
2023,9486439000140
2023,9486442000164
2023,9486454000199
2023,9486540000100
2023,9486584000121
2023,9486780000104
2023,9486881000177
2023,9487141000155
2023,9487215000153
2023,9487571000177
2023,9487702000116
2023,9487949000132
2023,9487979000149
2023,9488036000130
2023,9488247000173
2023,9488253000120
2023,9488496000169
2023,9488536000172
2023,9488614000139
2023,9488643000109
2023,9488666000105
2023,9488932000108
2023,9489167000132
2023,9489318000152
2023,9489426000125
2023,9489445000151
2023,9489522000173
2023,9489544000133
2023,9489617000197
2023,9489677000100
2023,9489891000166
2023,9489914000132
2023,9489996000115
2023,9490011000171
2023,9490090000110
2023,9490120000199
2023,9490173000100
2023,9490179000187
2023,9490334000165
2023,9490424000156
2023,9490446000116
2023,9490478000111
2023,9490557000122
2023,9490644000180
2023,9490719000122
2023,9490723000190
2023,9491182000115
2023,9491194000140
2023,9491435000150
2023,9492128000194
2023,9492517000110
2023,9492647000152
2023,9492650000176
2023,9492742000156
2023,9492817000107
2023,9492978000192
2023,9493027000138
2023,9493045000110
2023,9493187000187
2023,9493191000145
2023,9493387000130
2023,9493422000110
2023,9493470000109
2023,9493489000155
2023,9493765000185
2023,9493781000178
2023,9493879000125
2023,9493951000114
2023,9493979000151
2023,9494124000145
2023,9494161000153
2023,9494196000192
2023,9494390000178
2023,9494467000100
2023,9494753000175
2023,9494778000179
2023,9494795000106
2023,9494806000158
2023,9494835000110
2023,9494971000100
2023,9495101000155
2023,9495156000165
2023,9495253000158
2023,9495266000127
2023,9495319000100
2023,9495442000120
2023,9495582000107
2023,9495673000134
2023,9495768000158
2023,9495828000132
2023,9495881000133
2023,9495928000169
2023,9495947000195
2023,9495993000194
2023,9496004000187
2023,9496274000198
2023,9496309000199
2023,9496357000187
2023,9496388000138
2023,9496532000136
2023,9496544000160
2023,9497421000144
2023,9497626000120
2023,9497806000101
2023,9497913000130
2023,9498141000150
2023,9498427000136
2023,9498650000183
2023,9498729000104
2023,9498855000169
2023,9498955000195
2023,9499116000191
2023,9499183000106
2023,9499470000116
2023,9499557000193
2023,9500062000137
2023,9500070000183
2023,9500256000132
2023,9500259000176
2023,9500381000142
2023,9500434000125
2023,9500535000104
2023,9501154000131
2023,9501454000110
2023,9501517000139
2023,9501606000185
2023,9501731000195
2023,9501951000119
2023,9502005000197
2023,9502042000103
2023,9502108000157
2023,9502114000104
2023,9502351000175
2023,9502418000171
2023,9502444000108
2023,9502582000189
2023,9502743000134
2023,9502745000123
2023,9502946000120
2023,9502955000111
2023,9502990000130
2023,9503092000105
2023,9503128000142
2023,9503142000146
2023,9503316000170
2023,9503326000106
2023,9503561000188
2023,9503823000104
2023,9503968000105
2023,9504207000178
2023,9504224000105
2023,9504328000110
2023,9504339000108
2023,9504367000117
2023,9504410000144
2023,9504420000180
2023,9504453000120
2023,9504470000167
2023,9504521000150
2023,9504729000170
2023,9504743000173
2023,9504784000160
2023,9504894000121
2023,9504914000164
2023,9505175000125
2023,9505225000174
2023,9505294000188
2023,9505360000110
2023,9505591000123
2023,9505945000130
2023,9506017000190
2023,9506050000110
2023,9506364000112
2023,9506488000106
2023,9506516000187
2023,9506556000200
2023,9506594000181
2023,9506611000180
2023,9506894000160
2023,9506921000103
2023,9507118000185
2023,9507195000135
2023,9507222000170
2023,9507371000139
2023,9507406000130
2023,9507585000105
2023,9507717000107
2023,9507795000101
2023,9507831000129
2023,9507857000177
2023,9507888000128
2023,9508028000109
2023,9508322000110
2023,9508324000100
2023,9508576000139
2023,9508602000129
2023,9508648000148
2023,9508834000187
2023,9508910000154
2023,9509017000143
2023,9509166000102
2023,9509277000119
2023,9509392000193
2023,9509437000120
2023,9509505000150
2023,9509531000189
2023,9509535000167
2023,9509581000166
2023,9509750000168
2023,9509855000117
2023,9510021000121
2023,9510073000106
2023,9510121000158
2023,9510136000116
2023,9510168000111
2023,9510218000160
2023,9510591000111
2023,9510802000116
2023,9510816000130
2023,9510872000174
2023,9510912000188
2023,9510950000130
2023,9511017000188
2023,9511280000177
2023,9511344000130
2023,9511537000190
2023,9511829000123
2023,9511877000111
2023,9511907000190
2023,9511925000171
2023,9512001000190
2023,9512164000172
2023,9512220000179
2023,9512225000100
2023,9512347000198
2023,9512481000199
2023,9512532000182
2023,9512539000102
2023,9512541000173
2023,9512542000118
2023,9512601000158
2023,9512635000142
2023,9512639000120
2023,9512889000160
2023,9512986000153
2023,9512994000108
2023,9512996000199
2023,9513279000181
2023,9513510000137
2023,9513619000174
2023,9513671000120
2023,9514165000156
2023,9514482000172
2023,9514658000196
2023,9514839000112
2023,9515101000170
2023,9515338000150
2023,9515348000196
2023,9515365000123
2023,9515470000162
2023,9515498000108
2023,9515513000100
2023,9515628000102
2023,9515707000105
2023,9515766000183
2023,9515813000199
2023,9516003000157
2023,9516099000153
2023,9516250000153
2023,9516419000175
2023,9516602000170
2023,9516908000127
2023,9516951000192
2023,9516960000183
2023,9517051000160
2023,9517170000112
2023,9517221000106
2023,9517479000102
2023,9517507000191
2023,9517512000102
2023,9517520000140
2023,9517556000124
2023,9517599000100
2023,9517617000153
2023,9518224000164
2023,9518478000182
2023,9518799000187
2023,9518813000142
2023,9518829000155
2023,9518850000150
2023,9518885000190
2023,9519231000180
2023,9519378000170
2023,9519473000174
2023,9519536000192
2023,9519874000124
2023,9520093000150
2023,9520110000159
2023,9520219000196
2023,9520435000131
2023,9520471000103
2023,9520508000195
2023,9521059000108
2023,9521142000179
2023,9521321000106
2023,9521340000132
2023,9521590000172
2023,9521591000117
2023,9521615000138
2023,9521617000127
2023,9521638000142
2023,9521678000194
2023,9521984000120
2023,9522097000177
2023,9522353000126
2023,9522386000176
2023,9522417000199
2023,9522510000101
2023,9522688000144
2023,9523254000169
2023,9523277000173
2023,9523300000120
2023,9523508000149
2023,9523576000108
2023,9523645000183
2023,9524047000129
2023,9524129000173
2023,9524370000100
2023,9524413000140
2023,9524436000154
2023,9524475000151
2023,9524502000196
2023,9524514000110
2023,9524545000171
2023,9524592000115
2023,9524656000188
2023,9524663000180
2023,9524896000182
2023,9525380000152
2023,9525863000157
2023,9525900000127
2023,9526049000157
2023,9526267000191
2023,9526491000183
2023,9526494000117
2023,9526594000143
2023,9526655000172
2023,9526734000183
2023,9526753000100
2023,9526793000151
2023,9526806000192
2023,9527013000198
2023,9527023000123
2023,9527025000112
2023,9527046000138
2023,9527077000199
2023,9527360000110
2023,9527446000143
2023,9527472000171
2023,9527502000140
2023,9527517000108
2023,9527778000128
2023,9527787000119
2023,9527978000180
2023,9527983000193
2023,9528196000166
2023,9528392000130
2023,9528409000150
2023,9528416000151
2023,9528665000147
2023,9528900000180
2023,9528940000122
2023,9528992000107
2023,9529003000191
2023,9529184000156
2023,9529194000191
2023,9529197000125
2023,9529269000134
2023,9529334000121
2023,9529684000198
2023,9529688000176
2023,9529695000178
2023,9529706000110
2023,9530066000168
2023,9530264000121
2023,9530269000154
2023,9530285000147
2023,9530289000125
2023,9530310000192
2023,9530420000154
2023,9530446000100
2023,9530450000160
2023,9530502000107
2023,9530698000121
2023,9530727000155
2023,9530983000142
2023,9531146000138
2023,9531197000160
2023,9531384000143
2023,9531413000177
2023,9531493000160
2023,9531508000190
2023,9531704000165
2023,9531729000169
2023,9531774000113
2023,9531894000110
2023,9531959000128
2023,9531986000109
2023,9532081000145
2023,9532089000101
2023,9532398000181
2023,9532523000153
2023,9532608000131
2023,9532738000174
2023,9532889000122
2023,9533482000110
2023,9533651000111
2023,9533706000193
2023,9533760000139
2023,9533927000161
2023,9533932000174
2023,9534096000142
2023,9534131000123
2023,9534334000110
2023,9534517000135
2023,9534813000136
2023,9534911000173
2023,9535016000173
2023,9535153000108
2023,9535198000182
2023,9535218000115
2023,9535330000156
2023,9535384000111
2023,9535503000136
2023,9535606000104
2023,9535928000145
2023,9536106000189
2023,9536120000182
2023,9536226000186
2023,9536396000160
2023,9536473000182
2023,9536670000100
2023,9536758000113
2023,9536841000192
2023,9536893000169
2023,9536901000177
2023,9537137000154
2023,9537164000127
2023,9537292000170
2023,9537386000140
2023,9537449000168
2023,9537646000187
2023,9537710000120
2023,9537805000143
2023,9538449000182
2023,9538454000195
2023,9538482000102
2023,9538662000194
2023,9538713000188
2023,9538721000124
2023,9538958000105
2023,9538973000153
2023,9538989000166
2023,9539266000181
2023,9539319000164
2023,9539382000109
2023,9539399000158
2023,9539563000127
2023,9539607000119
2023,9539700000123
2023,9539803000193
2023,9539975000167
2023,9539976000101
2023,9540260000124
2023,9540464000165
2023,9540627000100
2023,9540688000177
2023,9540692000135
2023,9541032000179
2023,9541196000104
2023,9541449000131
2023,9541510000140
2023,9541550000192
2023,9541651000163
2023,9541696000138
2023,9541974000157
2023,9542412000128
2023,9542453000114
2023,9542482000186
2023,9542646000175
2023,9542711000162
2023,9542770000130
2023,9542970000193
2023,9542984000107
2023,9543040000154
2023,9543045000187
2023,9543129000110
2023,9543141000125
2023,9543430000124
2023,9543726000145
2023,9543971000152
2023,9543997000109
2023,9544004000105
2023,9544124000102
2023,9544132000159
2023,9544213000159
2023,9544291000153
2023,9544299000110
2023,9544327000107
2023,9544365000151
2023,9544424000191
2023,9544536000142
2023,9544637000113
2023,9544699000125
2023,9544845000112
2023,9544884000110
2023,9545033000191
2023,9545095000101
2023,9545276000120
2023,9545279000163
2023,9545413000126
2023,9545532000189
2023,9545589000188
2023,9545654000175
2023,9545681000148
2023,9546345000110
2023,9546492000190
2023,9546603000168
2023,9546835000116
2023,9546840000129
2023,9546932000109
2023,9546976000139
2023,9547034000175
2023,9547055000190
2023,9547174000143
2023,9547383000197
2023,9547489000190
2023,9547545000197
2023,9547549000175
2023,9547578000137
2023,9547604000127
2023,9547832000105
2023,9547838000174
2023,9547849000154
2023,9547872000149
2023,9547891000175
2023,9547898000197
2023,9547904000106
2023,9547920000107
2023,9548005000128
2023,9548284000120
2023,9548304000162
2023,9548548000145
2023,9548605000196
2023,9548787000103
2023,9548858000160
2023,9549033000160
2023,9549110000181
2023,9549390000128
2023,9549408000191
2023,9549508000118
2023,9549721000120
2023,9549796000100
2023,9550118000168
2023,9550168000145
2023,9550552000148
2023,9550719000170
2023,9551124000130
2023,9551149000133
2023,9551281000145
2023,9551517000143
2023,9551628000150
2023,9551724000106
2023,9551766000139
2023,9551826000113
2023,9551835000104
2023,9551882000158
2023,9552061000136
2023,9552111000185
2023,9552304000136
2023,9552307000170
2023,9552309000169
2023,9552378000172
2023,9552497000125
2023,9552783000190
2023,9552818000191
2023,9552871000192
2023,9553071000196
2023,9553244000176
2023,9553274000263
2023,9553327000165
2023,9553551000157
2023,9554136000118
2023,9554149000197
2023,9554163000190
2023,9554175000115
2023,9554236000144
2023,9554348000103
2023,9554480000107
2023,9554482000104
2023,9554503000183
2023,9554532000145
2023,9554587000155
2023,9554733000142
2023,9554837000157
2023,9554862000130
2023,9554939000172
2023,9555120000120
2023,9555164000150
2023,9555207000105
2023,9555226000123
2023,9555259000173
2023,9555284000157
2023,9555427000120
2023,9555505000197
2023,9555587000170
2023,9555730000123
2023,9555758000160
2023,9555823000158
2023,9555844000173
2023,9555854000109
2023,9555944000108
2023,9555951000100
2023,9555979000139
2023,9555994000187
2023,9556087000152
2023,9556147000137
2023,9556351000158
2023,9556355000136
2023,9556379000195
2023,9556974000120
2023,9557015000120
2023,9557145000162
2023,9557393000103
2023,9557423000181
2023,9557442000108
2023,9557452000143
2023,9557640000171
2023,9558104000190
2023,9558132000108
2023,9558134000105
2023,9558225000132
2023,9558266000129
2023,9558615000102
2023,9558957000122
2023,9559010000136
2023,9559541000129
2023,9559572000180
2023,9559649000111
2023,9559688000119
2023,9559720000166
2023,9559750000172
2023,9559927000130
2023,9559961000105
2023,9560387000105
2023,9560462000138
2023,9560505000185
2023,9560609000190
2023,9560873000123
2023,9560901000102
2023,9561037000163
2023,9561291000161
2023,9561307000136
2023,9561426000199
2023,9561551000107
2023,9561664000102
2023,9561720000109
2023,9562226000150
2023,9562367000173
2023,9562376000164
2023,9562382000111
2023,9562456000110
2023,9562960000110
2023,9563117000158
2023,9563331000104
2023,9563342000194
2023,9563363000100
2023,9563428000117
2023,9563466000170
2023,9563678000157
2023,9563786000120
2023,9564045000163
2023,9564054000154
2023,9564091000162
2023,9564201000196
2023,9564219000198
2023,9564525000124
2023,9564676000182
2023,9564708000140
2023,9564737000101
2023,9564811000190
2023,9564848000118
2023,9564859000106
2023,9564930000142
2023,9564954000100
2023,9565353000103
2023,9565530000151
2023,9565557000144
2023,9565834000119
2023,9565836000108
2023,9565932000156
2023,9566418000135
2023,9566492000151
2023,9566698000181
2023,9566827000131
2023,9566851000170
2023,9566930000181
2023,9566940000117
2023,9567039000160
2023,9567254000160
2023,9567340000173
2023,9567523000199
2023,9568330000152
2023,9568393000109
2023,9568584000170
2023,9568680000119
2023,9568747000115
2023,9568756000106
2023,9568780000145
2023,9568810000113
2023,9568816000190
2023,9568834000172
2023,9568947000178
2023,9569009000192
2023,9569114000121
2023,9569261000100
2023,9569345000135
2023,9569629000121
2023,9569685000166
2023,9570148000136
2023,9570307000100
2023,9570396000187
2023,9570403000140
2023,9570649000112
2023,9570732000191
2023,9570741000182
2023,9570790000115
2023,9571000000116
2023,9571189000147
2023,9571255000189
2023,9571283000104
2023,9571700000100
2023,9571844000167
2023,9571882000110
2023,9571988000113
2023,9572018000132
2023,9572107000189
2023,9572908000144
2023,9572937000106
2023,9572993000140
2023,9573018000157
2023,9573096000151
2023,9573134000176
2023,9573325000138
2023,9573540000139
2023,9573737000178
2023,9573740000191
2023,9573839000193
2023,9574301000101
2023,9574359000147
2023,9574379000118
2023,9574489000180
2023,9574595000163
2023,9574645000102
2023,9574720000135
2023,9574808000157
2023,9574848000107
2023,9575113000190
2023,9575600000152
2023,9575642000193
2023,9575708000145
2023,9575716000191
2023,9575720000150
2023,9575961000107
2023,9575998000127
2023,9576087000114
2023,9576107000157
2023,9576135000174
2023,9576274000106
2023,9576373000180
2023,9576391000161
2023,9576421000130
2023,9576569000174
2023,9576807000141
2023,9576849000182
2023,9576958000108
2023,9577079000192
2023,9577104000138
2023,9577116000162
2023,9577227000179
2023,9577395000164
2023,9577621000107
2023,9577656000146
2023,9577836000128
2023,9577887000150
2023,9578044000178
2023,9578159000162
2023,9578190000101
2023,9578217000158
2023,9578551000101
2023,9578795000194
2023,9578988000145
2023,9579096000169
2023,9579134000183
2023,9579247000189
2023,9579249000178
2023,9579307000163
2023,9579363000106
2023,9579523000109
2023,9579529000186
2023,9579592000112
2023,9579691000102
2023,9579765000100
2023,9579781000195
2023,9580023000197
2023,9580070000130
2023,9580139000126
2023,9580141000103
2023,9580164000100
2023,9580283000162
2023,9580498000183
2023,9580548000122
2023,9580684000112
2023,9580930000136
2023,9580951000151
2023,9580958000173
2023,9581023000101
2023,9581195000185
2023,9581236000133
2023,9581270000108
2023,9581364000187
2023,9581401000157
2023,9581561000104
2023,9581566000129
2023,9581668000144
2023,9581768000170
2023,9581773000183
2023,9581782000174
2023,9581800000118
2023,9582534000148
2023,9582745000180
2023,9582876000168
2023,9583109000173
2023,9583163000119
2023,9583308000181
2023,9583365000160
2023,9583553000199
2023,9583704000109
2023,9583779000190
2023,9584001000286
2023,9584048000169
2023,9584156000131
2023,9584227000104
2023,9584237000131
2023,9584311000110
2023,9584405000199
2023,9584808000138
2023,9584821000197
2023,9584852000148
2023,9584854000137
2023,9584935000137
2023,9584940000140
2023,9585179000160
2023,9585185000118
2023,9585210000163
2023,9585330000160
2023,9585377000124
2023,9585478000103
2023,9585491000154
2023,9585500000107
2023,9585665000189
2023,9585782000142
2023,9585863000142
2023,9585929000102
2023,9586021000105
2023,9586039000107
2023,9586060000102
2023,9586279000101
2023,9586433000145
2023,9586460000118
2023,9586746000101
2023,9587006000181
2023,9587336000177
2023,9587582000129
2023,9587642000103
2023,9587749000151
2023,9588053000140
2023,9588906000143
2023,9589039000160
2023,9589182000152
2023,9589262000108
2023,9589272000143
2023,9589793000109
2023,9589891000138
2023,9589942000121
2023,9589968000170
2023,9590359000130
2023,9590371000145
2023,9590382000125
2023,9590411000159
2023,9590445000143
2023,9590480000162
2023,9590492000197
2023,9590601000176
2023,9590728000195
2023,9590877000154
2023,9590890000103
2023,9591026000126
2023,9591115000172
2023,9591137000132
2023,9591162000116
2023,9591169000138
2023,9591384000139
2023,9591390000196
2023,9591395000119
2023,9591399000105
2023,9591453000104
2023,9591581000158
2023,9591619000192
2023,9591788000122
2023,9591824000158
2023,9592028000130
2023,9592081000130
2023,9592176000154
2023,9592222000115
2023,9592523000149
2023,9592615000129
2023,9592812000148
2023,9593329000188
2023,9593374000132
2023,9593411000102
2023,9593412000157
2023,9593424000181
2023,9593770000160
2023,9594004000110
2023,9594257000193
2023,9594274000120
2023,9594388000170
2023,9594448000155
2023,9594459000135
2023,9594468000126
2023,9594480000130
2023,9594488000105
2023,9594518000175
2023,9594541000160
2023,9594570000121
2023,9594651000121
2023,9594727000119
2023,9594757000125
2023,9594758000170
2023,9594775000107
2023,9594827000145
2023,9595112000107
2023,9595245000183
2023,9595258000152
2023,9595261000176
2023,9595282000191
2023,9595383000162
2023,9595807000199
2023,9595849000120
2023,9595903000137
2023,9595916000106
2023,9596127000190
2023,9596494000193
2023,9596536000196
2023,9596665000184
2023,9596761000122
2023,9596785000181
2023,9596932000113
2023,9597026000133
2023,9597060000108
2023,9597126000160
2023,9597446000110
2023,9597581000165
2023,9597734000174
2023,9597828000143
